NO_OF_FRAMES	441
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-11-06, 17:06:58	195597.16557433
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
872	8.71000	218.864	222.498	1627.162	214.039	384.912	1363.574	212.180	463.811	1039.755	279.421	476.691	811.434	207.073	100.426	1357.898	190.671	13.850	1039.797	237.659	-16.590	811.686	232.365	433.467	836.140	235.922	378.291	465.135	183.950	361.612	66.631	126.144	321.651	29.125	278.179	387.858	27.469	348.375	341.129	28.550	230.064	35.516	828.680	235.054	89.578	458.971	177.918	120.510	67.433	127.759	163.351	30.033	273.036	95.853	27.198	340.188	140.367	28.689
873	8.72000	218.874	222.364	1627.109	214.080	384.829	1363.630	212.288	463.756	1039.918	279.472	476.734	811.519	207.142	100.424	1357.920	190.700	13.837	1039.828	237.746	-16.540	811.658	232.383	433.600	835.916	236.083	378.580	465.273	183.954	361.603	66.620	126.097	321.627	29.146	278.227	387.867	27.370	348.394	341.130	28.509	230.182	35.450	828.604	235.075	89.578	459.041	178.034	120.401	67.500	127.813	163.316	30.059	272.994	95.936	27.254	340.192	140.378	28.711
874	8.73000	218.791	222.123	1627.168	214.078	384.789	1363.666	212.309	463.864	1039.967	279.584	476.763	811.707	207.207	100.369	1357.904	190.730	13.687	1039.851	237.708	-16.672	811.710	232.292	433.580	836.117	235.883	378.144	465.415	184.073	361.556	66.409	126.192	321.637	29.033	278.217	387.833	27.449	348.331	341.114	28.510	230.148	35.484	828.686	235.127	89.578	458.992	178.011	120.431	67.405	127.818	163.366	30.022	272.940	95.827	27.296	340.201	140.374	28.688
875	8.74000	218.804	222.139	1627.064	214.122	384.767	1363.710	212.361	463.824	1040.003	279.366	476.939	811.653	207.228	100.327	1357.960	190.754	13.642	1039.927	237.777	-16.703	811.769	232.595	433.607	835.945	236.034	378.548	465.583	184.134	361.794	66.612	126.131	321.620	29.102	278.228	387.840	27.440	348.379	341.095	28.553	230.178	35.490	828.698	235.063	89.572	459.024	177.979	120.433	67.408	127.912	163.423	30.023	273.074	95.932	27.241	340.165	140.359	28.719
876	8.75000	219.050	222.574	1627.155	214.246	384.703	1363.777	212.427	463.772	1040.153	279.591	476.847	811.861	207.224	100.280	1357.994	190.826	13.571	1039.933	237.744	-16.781	811.802	232.317	433.593	836.142	236.020	378.503	465.401	184.004	361.566	66.478	126.165	321.625	29.049	278.191	387.723	27.354	348.368	341.127	28.501	230.293	35.537	828.694	235.113	89.550	459.004	178.041	120.459	67.355	127.896	163.300	30.009	272.913	95.830	27.257	340.195	140.411	28.687
877	8.76000	218.801	222.144	1627.314	214.220	384.677	1363.813	212.473	463.898	1040.187	279.709	476.929	811.878	207.308	100.270	1358.002	190.905	13.528	1039.992	237.672	-16.825	811.835	232.654	433.404	835.985	235.849	378.193	465.413	184.058	361.589	66.500	126.180	321.648	29.058	278.201	387.879	27.413	348.364	341.120	28.567	230.196	35.440	828.665	235.034	89.609	459.017	178.003	120.545	67.432	127.854	163.339	30.004	273.005	95.951	27.230	340.213	140.363	28.733
878	8.77000	218.884	222.109	1627.266	214.229	384.626	1363.821	212.377	463.908	1040.171	279.601	477.018	811.975	207.306	100.190	1358.044	190.856	13.484	1040.072	237.915	-16.828	811.778	232.298	433.500	836.157	235.967	378.301	465.361	184.162	361.537	66.390	126.154	321.627	29.149	278.218	387.825	27.458	348.401	341.138	28.616	230.348	35.339	828.638	235.151	89.571	459.001	178.044	120.456	67.401	127.842	163.338	30.058	272.983	95.952	27.268	340.183	140.353	28.682
879	8.78000	219.173	222.476	1626.988	214.315	384.572	1363.904	212.514	464.001	1040.261	279.705	477.100	812.038	207.310	100.175	1358.070	191.016	13.359	1040.034	237.834	-16.952	811.770	232.478	433.499	836.133	235.999	378.235	465.278	183.860	361.517	66.515	126.185	321.610	29.050	278.213	387.820	27.378	348.344	341.098	28.599	230.210	35.450	828.680	235.154	89.509	458.982	178.067	120.477	67.385	127.841	163.339	30.051	273.009	95.898	27.302	340.161	140.388	28.700
880	8.79000	219.077	222.387	1627.226	214.239	384.498	1363.860	212.636	463.964	1040.350	279.549	477.259	811.991	207.365	100.145	1358.053	191.004	13.315	1040.107	237.859	-17.047	811.859	232.502	433.547	836.116	235.802	378.128	465.068	183.997	361.611	66.553	126.149	321.594	29.049	278.181	387.773	27.365	348.338	341.159	28.554	230.252	35.356	828.664	235.191	89.522	458.964	178.000	120.509	67.427	127.807	163.342	30.017	273.054	95.880	27.255	340.232	140.438	28.670
881	8.80000	219.082	222.366	1627.127	214.291	384.524	1363.936	212.450	464.031	1040.504	279.654	477.204	812.115	207.376	100.120	1358.109	190.997	13.193	1040.193	237.940	-17.096	811.948	232.515	433.529	836.099	235.927	377.959	465.089	183.939	361.587	66.580	126.159	321.627	29.150	278.286	387.800	27.405	348.331	341.090	28.515	230.444	35.463	828.570	235.287	89.689	459.030	178.019	120.422	67.480	127.817	163.338	30.097	272.992	95.900	27.252	340.267	140.388	28.711
882	8.81000	219.230	222.260	1627.245	214.208	384.377	1363.930	212.683	464.211	1040.512	279.907	477.398	812.272	207.337	100.091	1358.129	191.048	13.153	1040.210	237.987	-17.179	811.897	232.538	433.521	836.153	235.948	378.152	465.330	184.211	361.804	66.551	126.154	321.584	29.107	278.160	387.752	27.338	348.350	341.154	28.585	230.358	35.380	828.646	235.195	89.559	459.061	178.050	120.409	67.440	127.875	163.388	30.002	273.083	95.976	27.198	340.151	140.347	28.727
883	8.82000	219.553	222.666	1627.109	214.245	384.395	1363.963	212.555	464.154	1040.537	279.758	477.545	812.375	207.294	100.022	1358.190	191.156	13.086	1040.222	237.998	-17.247	811.858	232.632	433.391	836.145	235.958	378.147	465.166	184.006	361.898	66.539	126.139	321.637	29.125	278.174	387.882	27.371	348.307	341.167	28.553	230.344	35.402	828.666	235.208	89.521	459.059	178.065	120.485	67.415	127.824	163.344	30.094	272.945	95.875	27.282	340.231	140.383	28.732
884	8.83000	219.456	222.493	1627.174	214.193	384.345	1363.992	212.731	464.265	1040.608	279.687	477.624	812.420	207.367	100.046	1358.130	191.182	12.995	1040.219	238.065	-17.347	811.930	232.783	433.395	835.948	235.990	378.107	465.191	183.982	361.595	66.591	126.078	321.587	29.224	278.196	387.824	27.360	348.273	341.125	28.561	230.415	35.373	828.530	235.267	89.516	459.068	178.034	120.435	67.419	127.766	163.316	30.041	273.038	95.940	27.245	340.232	140.430	28.678
885	8.84000	219.705	222.493	1627.014	214.084	384.247	1364.030	212.720	464.255	1040.666	279.911	477.696	812.461	207.431	100.017	1358.141	191.194	12.980	1040.221	238.282	-17.391	811.951	232.617	433.592	836.151	235.994	378.223	465.058	184.094	361.824	66.604	126.187	321.652	29.155	278.243	387.836	27.377	348.395	341.117	28.540	230.413	35.400	828.590	235.308	89.536	458.976	178.044	120.436	67.369	127.749	163.323	30.054	273.064	95.899	27.263	340.240	140.390	28.709
886	8.85000	219.735	222.505	1627.085	214.096	384.254	1364.019	212.791	464.306	1040.630	279.868	477.706	812.548	207.363	100.000	1358.176	191.201	12.922	1040.263	238.326	-17.375	811.916	232.867	433.306	835.964	235.965	378.207	464.951	184.004	361.582	66.630	126.187	321.604	29.063	278.167	387.837	27.356	348.290	341.140	28.478	230.446	35.397	828.665	235.377	89.527	459.028	178.006	120.438	67.490	127.830	163.370	30.001	273.008	95.888	27.288	340.225	140.440	28.653
887	8.86000	220.079	222.887	1627.141	214.162	384.218	1364.046	212.825	464.347	1040.759	279.908	477.683	812.535	207.411	100.032	1358.163	191.335	12.870	1040.275	238.440	-17.515	811.964	232.703	433.368	836.106	236.255	378.545	465.539	183.926	361.587	66.606	126.146	321.610	29.136	278.229	387.841	27.466	348.325	341.098	28.583	230.506	35.350	828.603	235.351	89.531	459.033	178.114	120.411	67.428	127.797	163.287	30.050	272.999	95.891	27.258	340.240	140.384	28.726
888	8.87000	220.036	222.718	1627.233	214.164	384.166	1364.045	212.924	464.388	1040.673	279.934	477.967	812.669	207.387	99.997	1358.258	191.399	12.821	1040.341	238.476	-17.521	811.955	233.156	433.122	835.835	236.289	378.167	465.259	184.048	361.562	66.539	126.168	321.627	29.233	278.143	387.808	27.412	348.368	341.108	28.537	230.411	35.401	828.708	235.376	89.524	459.004	178.033	120.490	67.419	127.893	163.329	30.032	272.993	95.896	27.175	340.214	140.351	28.761
889	8.88000	219.982	222.743	1627.001	214.209	384.280	1364.056	212.897	464.382	1040.804	279.889	477.918	812.705	207.377	99.954	1358.247	191.477	12.746	1040.312	238.485	-17.648	812.075	233.263	433.094	835.932	236.526	378.601	465.524	184.078	361.700	66.592	126.137	321.622	29.111	278.218	387.822	27.427	348.368	341.106	28.468	230.598	35.408	828.529	235.375	89.505	459.035	178.039	120.498	67.320	127.847	163.367	30.059	273.038	95.923	27.161	340.229	140.422	28.726
890	8.89000	220.370	222.795	1627.114	214.216	384.223	1364.107	212.837	464.376	1040.944	279.854	477.916	812.673	207.412	99.996	1358.240	191.528	12.721	1040.354	238.567	-17.772	812.121	232.781	433.459	836.160	236.096	377.917	465.084	184.089	361.483	66.377	126.150	321.703	29.147	278.112	387.843	27.358	348.320	341.156	28.522	230.636	35.395	828.542	235.503	89.536	458.964	178.021	120.466	67.491	127.814	163.321	30.010	272.987	95.848	27.285	340.214	140.368	28.663
891	8.90000	220.145	222.662	1627.173	214.184	384.187	1364.121	212.953	464.496	1040.796	279.994	478.104	812.709	207.421	99.948	1358.268	191.544	12.659	1040.371	238.560	-17.843	812.150	232.841	433.243	836.072	236.147	378.056	465.188	184.005	361.524	66.662	126.156	321.671	29.095	278.226	387.756	27.474	348.391	341.130	28.470	230.625	35.443	828.529	235.470	89.490	458.987	177.986	120.497	67.424	127.868	163.310	30.026	273.010	95.885	27.277	340.189	140.355	28.752
892	8.91000	220.346	222.676	1627.045	214.218	384.249	1364.125	212.969	464.456	1040.732	279.864	478.109	812.612	207.424	99.960	1358.234	191.601	12.617	1040.407	238.564	-17.905	812.240	233.064	433.266	835.816	236.349	378.202	465.201	184.102	361.540	66.466	126.145	321.613	29.113	278.193	387.781	27.373	348.387	341.185	28.637	230.547	35.511	828.691	235.467	89.589	459.068	177.969	120.434	67.422	127.858	163.353	30.052	272.977	95.922	27.258	340.230	140.392	28.728
893	8.92000	220.507	222.731	1627.282	214.169	384.165	1364.118	212.968	464.532	1041.014	280.048	478.102	812.786	207.464	99.978	1358.244	191.693	12.552	1040.448	238.670	-18.049	812.210	233.172	433.167	835.997	236.426	378.411	465.367	184.111	361.537	66.587	126.217	321.615	29.103	278.269	387.854	27.439	348.321	341.152	28.552	230.721	35.346	828.556	235.552	89.519	458.945	178.058	120.470	67.372	127.832	163.373	30.081	273.041	95.870	27.213	340.204	140.365	28.695
894	8.93000	220.572	222.838	1626.834	214.286	384.129	1364.131	212.991	464.487	1041.039	280.163	478.216	812.761	207.550	99.939	1358.257	191.769	12.553	1040.430	238.942	-17.978	812.155	233.225	433.036	835.869	236.321	378.097	465.444	184.066	361.865	66.676	126.194	321.650	29.119	278.211	387.769	27.328	348.315	341.151	28.500	230.673	35.376	828.578	235.474	89.505	459.022	177.990	120.436	67.396	127.743	163.326	30.073	272.977	95.919	27.250	340.175	140.335	28.607
895	8.94000	220.522	222.724	1627.002	214.192	384.173	1364.120	213.009	464.579	1041.002	280.124	478.113	812.822	207.529	100.015	1358.283	191.806	12.502	1040.467	238.954	-18.086	812.226	233.183	433.043	835.956	236.547	378.443	465.481	184.030	361.818	66.599	126.108	321.560	29.154	278.172	387.834	27.373	348.348	341.136	28.535	230.732	35.255	828.633	235.504	89.548	459.041	178.043	120.509	67.450	127.777	163.318	30.058	272.969	95.900	27.205	340.245	140.382	28.763
896	8.95000	220.538	222.776	1627.350	214.323	384.143	1364.128	213.137	464.616	1040.971	280.216	478.125	812.771	207.614	99.992	1358.264	191.926	12.508	1040.448	239.102	-18.098	812.322	232.979	433.245	835.917	236.362	377.883	465.258	183.890	361.426	66.502	126.164	321.611	29.101	278.152	387.850	27.373	348.361	341.095	28.531	230.794	35.306	828.670	235.586	89.532	458.938	178.041	120.426	67.450	127.848	163.344	30.112	272.954	95.888	27.244	340.251	140.379	28.718
897	8.96000	220.553	222.779	1627.290	214.300	384.173	1364.187	213.201	464.605	1041.037	280.312	478.263	812.767	207.620	100.033	1358.278	191.991	12.482	1040.446	239.223	-18.042	812.323	232.888	433.422	836.141	236.204	377.944	465.191	184.191	361.503	66.433	126.140	321.621	29.188	278.216	387.850	27.458	348.326	341.116	28.591	230.650	35.327	828.701	235.513	89.471	459.000	178.029	120.386	67.570	127.806	163.280	30.137	273.038	95.914	27.244	340.241	140.444	28.753
898	8.97000	220.475	222.775	1627.070	214.426	384.245	1364.164	213.241	464.492	1041.051	280.320	478.307	812.778	207.556	100.011	1358.313	191.979	12.480	1040.499	239.221	-18.249	812.477	233.180	433.185	836.057	236.363	378.111	465.264	183.989	361.624	66.650	126.226	321.655	29.134	278.250	387.835	27.407	348.436	341.119	28.543	230.600	35.504	828.674	235.570	89.480	459.068	178.010	120.462	67.472	127.835	163.365	30.041	273.010	95.928	27.276	340.199	140.330	28.707
899	8.98000	220.498	222.806	1627.197	214.427	384.165	1364.179	213.255	464.586	1040.971	280.487	478.284	812.795	207.658	100.052	1358.305	192.091	12.444	1040.465	239.443	-18.203	812.366	232.938	433.393	836.199	236.482	378.255	465.359	184.000	361.642	66.632	126.202	321.627	29.057	278.275	387.840	27.455	348.300	341.085	28.573	230.727	35.277	828.659	235.495	89.492	459.019	178.065	120.421	67.491	127.803	163.291	30.076	272.923	95.836	27.201	340.191	140.411	28.694
900	8.99000	220.514	222.760	1627.206	214.579	384.129	1364.148	213.351	464.531	1040.950	280.269	478.400	812.703	207.703	100.068	1358.317	192.192	12.449	1040.503	239.474	-18.111	812.357	233.082	433.275	836.033	236.415	378.477	465.407	184.134	361.837	66.589	126.157	321.626	29.134	278.181	387.803	27.354	348.355	341.122	28.492	230.841	35.363	828.523	235.631	89.517	458.908	178.075	120.455	67.427	127.785	163.291	30.053	273.047	95.896	27.242	340.302	140.438	28.738
901	9.00000	220.671	222.996	1626.959	214.672	384.226	1364.135	213.313	464.535	1040.988	280.305	478.476	812.664	207.704	100.099	1358.317	192.277	12.473	1040.476	239.634	-18.171	812.490	233.039	433.418	836.083	236.177	378.104	465.235	184.161	361.525	66.487	126.199	321.635	29.076	278.204	387.833	27.409	348.335	341.104	28.560	230.855	35.307	828.629	235.488	89.473	459.053	178.063	120.387	67.457	127.829	163.368	30.102	273.070	95.955	27.163	340.270	140.405	28.768
902	9.01000	220.546	222.873	1627.196	214.769	384.196	1364.129	213.496	464.565	1040.929	280.406	478.418	812.628	207.785	100.132	1358.307	192.395	12.452	1040.484	239.730	-18.265	812.470	233.091	433.254	836.078	236.261	377.994	465.175	184.054	361.521	66.561	126.205	321.609	29.080	278.199	387.814	27.407	348.365	341.109	28.530	230.935	35.315	828.659	235.625	89.476	458.987	177.938	120.364	67.511	127.825	163.345	30.027	273.034	95.932	27.209	340.270	140.370	28.691
903	9.02000	220.675	223.043	1627.173	214.738	384.264	1364.125	213.488	464.466	1040.992	280.663	478.260	812.703	207.851	100.142	1358.294	192.487	12.468	1040.484	239.964	-18.275	812.466	233.001	433.347	836.075	236.206	377.969	465.210	184.052	361.592	66.581	126.267	321.616	29.148	278.189	387.889	27.482	348.399	341.160	28.608	230.809	35.352	828.715	235.641	89.526	459.024	178.018	120.499	67.488	127.819	163.307	30.057	273.111	95.923	27.198	340.108	140.373	28.745
904	9.03000	220.309	222.927	1627.310	214.821	384.354	1364.152	213.703	464.528	1040.938	280.594	478.336	812.612	207.953	100.133	1358.293	192.517	12.488	1040.502	240.037	-18.269	812.519	233.021	433.326	836.074	236.191	377.845	465.069	183.991	361.651	66.491	126.159	321.589	29.143	278.212	387.835	27.336	348.327	341.131	28.497	230.796	35.441	828.678	235.592	89.512	459.004	178.009	120.431	67.447	127.800	163.313	30.049	273.020	95.933	27.261	340.194	140.330	28.728
905	9.04000	220.492	223.003	1627.003	214.954	384.336	1364.151	213.782	464.473	1040.952	280.560	478.321	812.580	207.946	100.159	1358.321	192.666	12.459	1040.499	240.149	-18.258	812.567	233.227	433.205	836.155	236.179	378.003	465.062	184.032	361.567	66.625	126.163	321.609	29.127	278.280	387.835	27.418	348.394	341.115	28.506	230.905	35.363	828.638	235.640	89.513	458.986	178.024	120.523	67.425	127.915	163.383	30.046	272.969	95.903	27.258	340.193	140.346	28.727
906	9.05000	220.615	223.235	1627.047	215.013	384.284	1364.092	213.684	464.580	1040.917	280.705	478.366	812.564	208.045	100.163	1358.326	192.678	12.466	1040.513	240.129	-18.353	812.585	232.981	433.355	836.194	236.290	377.984	465.140	184.043	361.560	66.577	126.186	321.654	29.141	278.184	387.784	27.393	348.368	341.153	28.556	230.979	35.255	828.666	235.598	89.526	458.978	178.048	120.435	67.427	127.856	163.348	30.056	272.942	95.917	27.292	340.222	140.421	28.675
907	9.06000	220.445	223.181	1627.296	215.134	384.414	1364.116	213.863	464.578	1041.005	280.858	478.347	812.527	208.082	100.187	1358.328	192.806	12.477	1040.506	240.362	-18.258	812.625	232.975	433.403	836.232	236.504	378.418	465.450	184.121	361.451	66.528	126.139	321.655	29.175	278.155	387.852	27.442	348.372	341.132	28.558	230.882	35.371	828.748	235.560	89.471	458.989	177.985	120.490	67.460	127.783	163.363	30.048	273.018	95.915	27.216	340.139	140.405	28.663
908	9.07000	220.363	223.292	1627.135	215.122	384.417	1364.059	214.073	464.401	1040.946	280.921	478.294	812.479	208.182	100.137	1358.323	192.910	12.495	1040.477	240.427	-18.289	812.674	233.117	433.388	836.042	236.445	377.952	465.091	183.957	361.568	66.554	126.093	321.616	29.093	278.258	387.821	27.440	348.366	341.124	28.549	230.838	35.219	828.761	235.555	89.527	458.979	178.063	120.406	67.406	127.910	163.333	30.016	272.957	95.903	27.225	340.231	140.402	28.699
909	9.08000	220.425	223.360	1627.118	215.278	384.304	1364.028	214.316	464.579	1040.847	280.878	478.217	812.467	208.203	100.177	1358.333	192.947	12.541	1040.478	240.575	-18.185	812.615	233.121	433.288	836.153	236.293	377.936	465.070	183.877	361.588	66.619	126.089	321.596	29.152	278.204	387.794	27.435	348.417	341.167	28.535	230.986	35.299	828.736	235.580	89.509	459.012	178.017	120.463	67.438	127.820	163.348	30.080	273.020	95.896	27.247	340.220	140.410	28.670
910	9.09000	220.439	223.579	1627.270	215.302	384.294	1364.071	214.036	464.604	1040.943	280.971	478.156	812.478	208.329	100.205	1358.300	193.011	12.537	1040.537	240.584	-18.203	812.582	233.053	433.412	836.053	236.408	377.947	465.038	184.140	361.496	66.521	126.154	321.648	29.115	278.248	387.802	27.392	348.383	341.138	28.541	231.059	35.320	828.612	235.502	89.492	459.038	178.101	120.447	67.453	127.806	163.326	30.033	273.033	95.981	27.275	340.190	140.343	28.777
911	9.10000	220.758	223.693	1627.388	215.368	384.256	1364.045	214.365	464.350	1040.795	281.102	478.150	812.409	208.338	100.158	1358.327	193.107	12.531	1040.518	240.810	-18.032	812.594	233.118	433.283	836.074	236.597	378.436	465.324	184.212	361.413	66.381	126.102	321.547	29.181	278.195	387.773	27.430	348.397	341.118	28.506	231.030	35.335	828.645	235.647	89.533	458.955	178.047	120.423	67.552	127.863	163.404	30.007	273.025	95.936	27.297	340.210	140.464	28.682
912	9.11000	220.833	223.972	1627.363	215.392	384.251	1364.047	214.255	464.424	1040.822	281.196	478.123	812.344	208.430	100.146	1358.338	193.175	12.554	1040.504	241.008	-17.906	812.521	233.197	433.346	836.070	236.639	378.352	465.302	183.993	361.502	66.559	126.146	321.554	29.193	278.249	387.806	27.405	348.377	341.151	28.549	231.021	35.318	828.728	235.463	89.427	459.047	177.944	120.445	67.450	127.799	163.321	30.078	272.996	95.968	27.311	340.180	140.403	28.737
913	9.12000	220.866	223.969	1627.217	215.491	384.287	1364.024	214.423	464.444	1040.825	281.477	478.013	812.362	208.456	100.166	1358.296	193.254	12.585	1040.476	240.991	-17.982	812.536	232.719	433.850	836.370	236.528	378.441	465.299	184.068	361.448	66.458	126.143	321.529	29.102	278.223	387.805	27.355	348.405	341.111	28.532	231.027	35.273	828.722	235.511	89.546	459.031	178.084	120.380	67.486	127.751	163.297	30.080	273.025	95.902	27.291	340.230	140.403	28.746
914	9.13000	221.076	224.349	1627.302	215.537	384.260	1364.011	214.640	464.476	1040.740	281.397	478.025	812.380	208.520	100.162	1358.284	193.348	12.583	1040.456	241.001	-17.844	812.623	232.530	434.092	836.576	236.615	378.119	465.315	184.080	361.537	66.525	126.170	321.560	29.121	278.195	387.873	27.468	348.370	341.103	28.521	231.143	35.443	828.633	235.599	89.547	458.958	178.039	120.419	67.414	127.902	163.366	30.042	272.981	95.835	27.240	340.240	140.389	28.722
915	9.14000	221.413	224.580	1627.367	215.566	384.253	1363.988	214.587	464.407	1040.735	281.510	477.983	812.245	208.551	100.141	1358.276	193.409	12.625	1040.420	241.102	-17.749	812.473	232.857	433.882	836.425	236.660	378.450	465.313	183.966	361.599	66.591	126.162	321.643	29.158	278.201	387.801	27.541	348.366	341.145	28.544	231.000	35.381	828.875	235.607	89.559	458.991	178.085	120.531	67.442	127.869	163.295	29.998	273.067	95.938	27.218	340.274	140.430	28.675
916	9.15000	221.916	224.878	1627.115	215.621	384.262	1363.986	214.708	464.438	1040.725	281.767	477.871	812.264	208.608	100.120	1358.308	193.452	12.661	1040.400	241.241	-17.713	812.399	233.033	433.827	836.125	236.581	378.021	465.128	183.917	361.728	66.666	126.181	321.646	29.156	278.172	387.808	27.466	348.357	341.119	28.583	231.112	35.314	828.726	235.624	89.592	458.962	178.086	120.413	67.432	127.766	163.330	30.046	273.021	95.957	27.262	340.230	140.398	28.745
917	9.16000	221.847	224.789	1627.303	215.563	384.239	1363.911	214.666	464.506	1040.715	281.671	477.954	812.270	208.664	100.131	1358.260	193.458	12.699	1040.373	241.257	-17.682	812.388	232.920	434.127	836.350	236.735	378.413	465.294	184.080	361.588	66.587	126.176	321.640	29.093	278.262	387.837	27.411	348.385	341.060	28.511	231.227	35.494	828.740	235.567	89.463	459.062	178.058	120.466	67.467	127.819	163.366	30.088	273.041	95.922	27.163	340.191	140.394	28.691
918	9.17000	222.244	225.023	1627.326	215.662	384.233	1363.888	214.642	464.405	1040.586	281.792	477.960	812.191	208.780	100.168	1358.248	193.552	12.725	1040.347	241.309	-17.531	812.302	233.211	433.844	836.083	236.574	377.995	465.068	184.226	361.740	66.553	126.117	321.629	29.078	278.201	387.743	27.473	348.425	341.080	28.577	231.096	35.401	828.697	235.740	89.550	458.997	178.073	120.416	67.407	127.801	163.322	30.063	273.047	95.915	27.269	340.113	140.355	28.708
919	9.18000	222.606	225.213	1627.449	215.572	384.240	1363.853	214.836	464.348	1040.437	282.005	477.891	812.162	208.868	100.143	1358.271	193.606	12.805	1040.242	241.341	-17.454	812.383	233.204	433.904	836.072	236.966	378.413	465.288	184.114	361.735	66.650	126.191	321.651	29.071	278.260	387.723	27.480	348.343	341.133	28.493	231.290	35.383	828.671	235.728	89.574	459.004	178.051	120.436	67.438	127.853	163.376	30.024	273.002	95.936	27.245	340.250	140.371	28.803
920	9.19000	223.338	225.509	1627.147	215.622	384.216	1363.804	214.717	464.264	1040.474	282.082	477.867	812.078	208.940	100.154	1358.283	193.698	12.854	1040.205	241.455	-17.338	812.274	233.407	433.861	836.098	237.033	378.185	465.372	184.023	361.590	66.510	126.122	321.650	29.084	278.219	387.773	27.426	348.366	341.096	28.500	231.223	35.403	828.728	235.719	89.604	458.942	178.069	120.513	67.446	127.813	163.304	30.049	273.082	95.980	27.224	340.227	140.412	28.697
921	9.20000	223.255	225.333	1627.221	215.643	384.236	1363.797	214.751	464.286	1040.208	282.277	477.816	812.021	209.030	100.149	1358.234	193.633	12.868	1040.220	241.521	-17.314	812.231	233.131	434.189	836.517	236.678	377.970	464.906	183.950	361.523	66.578	126.105	321.630	29.218	278.212	387.787	27.395	348.404	341.058	28.469	231.189	35.449	828.753	235.748	89.596	459.028	178.039	120.414	67.416	127.835	163.340	30.056	273.086	95.996	27.181	340.132	140.334	28.725
922	9.21000	223.677	225.346	1627.070	215.602	384.257	1363.728	214.747	464.148	1040.225	282.298	477.848	812.032	209.042	100.167	1358.211	193.694	12.928	1040.167	241.478	-17.299	812.216	233.260	434.080	836.261	236.779	378.059	464.948	184.239	361.345	66.386	126.124	321.596	29.137	278.200	387.824	27.379	348.425	341.160	28.570	231.212	35.455	828.764	235.778	89.596	458.983	178.054	120.497	67.412	127.832	163.319	29.980	273.028	95.961	27.243	340.193	140.370	28.674
923	9.22000	224.172	225.615	1627.107	215.664	384.253	1363.746	214.846	464.176	1040.043	282.331	477.774	811.849	209.077	100.122	1358.154	193.760	13.000	1040.135	241.532	-17.178	812.130	233.302	434.079	836.285	237.176	378.441	465.441	184.182	361.498	66.416	126.236	321.625	29.105	278.238	387.830	27.381	348.406	341.134	28.567	231.332	35.413	828.786	235.758	89.602	459.014	178.112	120.410	67.461	127.822	163.421	30.092	273.026	95.939	27.283	340.246	140.465	28.692
924	9.23000	224.548	225.898	1627.188	215.697	384.295	1363.677	214.844	464.208	1040.090	282.380	477.730	811.785	209.179	100.114	1358.060	193.841	13.037	1040.052	241.527	-17.149	812.112	233.383	434.021	836.329	236.732	377.954	465.202	183.989	361.619	66.599	126.049	321.630	29.211	278.191	387.800	27.424	348.356	341.121	28.518	231.250	35.455	828.640	235.714	89.609	458.981	178.075	120.516	67.482	127.848	163.363	30.089	272.982	95.907	27.254	340.240	140.434	28.662
