NO_OF_SAMPLES	689
FREQUENCY	100
TIME_STAMP	2020-11-06, 17:38:20	197478.89455217
FIRST_SAMPLE	1133
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
1254	12.53000	-13.437570	83.061525	398.208048	-40.692902	4.069718	0.224943	-9.125821	-110.066831	0.000000	
1255	12.54000	-13.734495	84.565041	388.054834	-39.344250	6.737612	0.133613	-16.202420	-109.638010	0.000000	
1256	12.55000	-13.929657	86.042225	380.007990	-38.123051	9.249584	-0.032381	-23.129928	-108.911024	0.000000	
1257	12.56000	-14.223434	87.775436	378.814416	-38.043126	11.259365	-0.288514	-28.476471	-109.227440	0.000000	
1258	12.57000	-14.299632	89.649802	384.653282	-38.696465	12.704268	-0.382123	-31.796530	-109.455684	0.000000	
1259	12.58000	-14.599433	92.305136	389.529490	-39.282965	13.511459	-0.486803	-33.443145	-109.857793	0.000000	
1260	12.59000	-14.976032	94.867752	396.870198	-40.369476	13.859351	-0.745769	-33.667938	-110.813037	0.000000	
1261	12.60000	-15.213979	96.281539	401.678365	-41.208660	14.118467	-1.006030	-33.889381	-111.710931	0.000000	
1262	12.61000	-14.542826	96.393468	404.743239	-41.988044	15.216830	-1.125596	-36.414662	-112.798227	0.000000	
1263	12.62000	-12.605536	96.386013	412.381756	-43.385793	16.983167	-1.017265	-40.215813	-114.089136	0.000000	
1264	12.63000	-10.554838	97.314544	423.687974	-45.105709	19.348659	-0.947194	-44.925904	-115.179394	0.000000	
1265	12.64000	-8.902980	99.728667	439.365298	-47.400981	21.727636	-0.963461	-48.896723	-116.496871	0.000000	
1266	12.65000	-7.807935	104.116822	458.177683	-50.028820	23.741654	-1.389368	-51.390699	-117.812908	0.000000	
1267	12.66000	-7.315190	109.154644	477.340459	-52.433016	24.681422	-1.906930	-51.347823	-118.523292	0.000000	
1268	12.67000	-7.105452	113.804781	493.979481	-54.631531	24.391756	-2.425410	-49.057370	-119.342330	0.000000	
1269	12.68000	-6.635197	117.178422	505.471948	-56.219318	23.484424	-2.533024	-46.189922	-120.026415	0.000000	
1270	12.69000	-5.723231	119.257277	516.645213	-57.856799	22.171951	-2.192570	-42.726635	-120.750984	0.000000	
1271	12.70000	-3.534817	120.600713	521.001957	-58.573550	20.728806	-1.475182	-39.769351	-121.216153	0.000000	
1272	12.71000	-1.132550	122.246772	522.189161	-58.822330	19.619967	-0.944399	-37.739874	-121.541889	0.000000	
1273	12.72000	0.857818	123.703020	522.235224	-58.856131	17.921891	-0.664917	-34.637289	-121.707264	0.000000	
1274	12.73000	3.700313	124.945720	524.927820	-59.219010	16.038831	-0.414408	-31.090000	-121.866506	0.000000	
1275	12.74000	6.435359	125.666174	529.303885	-59.965118	13.586285	-0.098062	-26.407982	-122.319170	0.000000	
1276	12.75000	9.385798	125.714715	532.112996	-60.317967	10.707719	0.303285	-21.081758	-122.337768	0.000000	
1277	12.76000	11.764763	126.167954	528.942528	-59.892657	7.963875	0.720156	-16.198883	-122.303956	0.000000	
1278	12.77000	14.355502	125.610557	514.807454	-57.984269	5.325427	1.100840	-11.712632	-121.924357	0.000000	
1279	12.78000	16.951670	123.051101	495.334875	-55.553518	2.683353	1.424804	-7.038589	-121.621679	0.000000	
1280	12.79000	19.307253	117.470311	477.635185	-53.435078	0.166136	1.699892	-2.216883	-121.243444	0.000000	
1281	12.80000	20.356166	110.539125	464.315702	-52.059528	-1.984548	1.979311	2.268494	-121.175624	0.000000	
1282	12.81000	20.634288	104.214440	459.922422	-51.856055	-3.534151	2.099869	5.637700	-121.345644	0.000000	
1283	12.82000	19.966355	99.658073	463.923230	-52.613959	-4.810054	2.158050	8.394660	-121.536514	0.000000	
1284	12.83000	19.450107	96.829270	464.383592	-52.650386	-5.267037	2.152963	9.414566	-121.250636	0.000000	
1285	12.84000	19.200493	94.952909	462.636639	-52.376958	-5.164546	2.156215	9.251096	-120.957148	0.000000	
1286	12.85000	19.352264	93.259403	459.395164	-51.666192	-4.858096	2.234326	8.637891	-120.119378	0.000000	
1287	12.86000	19.917911	90.961298	453.359864	-50.689702	-4.740741	2.357350	8.447558	-119.368113	0.000000	
1288	12.87000	20.234401	87.473203	444.438331	-49.328797	-4.848372	2.519879	8.835950	-118.397803	0.000000	
1289	12.88000	19.768026	83.357389	434.199109	-47.867339	-5.028670	2.727627	9.508466	-117.456024	0.000000	
1290	12.89000	18.670223	79.494043	424.297781	-46.422617	-5.171788	2.788437	10.176962	-116.438858	0.000000	
1291	12.90000	17.444522	76.839655	419.127630	-45.619501	-5.285127	2.946803	10.692893	-115.711633	0.000000	
1292	12.91000	16.155432	76.430882	421.038408	-45.493745	-5.094124	2.997520	10.311892	-114.846959	0.000000	
1293	12.92000	14.793669	77.733617	428.288028	-46.150922	-5.072137	2.763281	10.208743	-114.551167	0.000000	
1294	12.93000	14.461226	77.497516	434.339122	-46.815435	-5.432084	2.447646	10.922284	-114.457123	0.000000	
1295	12.94000	15.589160	75.583436	435.590180	-47.144062	-5.232319	2.248444	10.328118	-114.705951	0.000000	
1296	12.95000	15.969013	74.031921	431.745349	-46.621461	-5.427540	2.177316	10.839371	-114.377499	0.000000	
1297	12.96000	14.939530	72.991174	421.499896	-45.345958	-6.849488	2.355269	14.580146	-114.044043	0.000000	
1298	12.97000	13.203620	71.998232	405.634136	-43.254036	-8.701962	2.522782	19.898205	-113.267617	0.000000	
1299	12.98000	11.109836	70.788922	386.518107	-40.850260	-10.469079	2.654020	25.683191	-112.548047	0.000000	
1300	12.99000	9.216742	71.059749	369.738356	-38.576353	-11.095870	2.607400	28.760090	-111.555763	0.000000	
1301	13.00000	7.385987	72.511618	364.522512	-37.896841	-10.906613	2.472260	28.856718	-111.453543	0.000000	
1302	13.01000	5.628351	74.732401	368.262985	-38.506809	-11.112398	2.349003	29.310528	-112.214135	0.000000	
1303	13.02000	4.210919	77.377765	375.528729	-39.636890	-12.025644	2.287133	31.321214	-113.324923	0.000000	
1304	13.03000	4.257617	79.607263	385.283362	-41.086297	-13.598408	2.267661	34.599045	-114.437306	0.000000	
1305	13.04000	4.154438	80.228196	394.526867	-42.763930	-15.236702	2.227921	37.945463	-116.060551	0.000000	
1306	13.05000	3.237094	79.863587	401.128118	-44.037828	-16.715388	2.022389	41.094517	-117.282524	0.000000	
1307	13.06000	0.869109	79.964385	407.188774	-45.263893	-18.586196	1.788057	45.305879	-118.551007	0.000000	
