X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
22.152256	1.740901e-05	1.841372e-07	4.553116e-06	-3.463412e-06	
22.153257	8.539458e-06	5.527859e-06	4.747174e-06	-2.713932e-06	
22.154258	-4.061259e-06	7.611550e-06	4.667623e-06	-3.270520e-06	
22.155259	-1.684398e-05	-6.394915e-07	5.389149e-06	-3.831019e-06	
22.156260	-2.718520e-05	-8.135350e-06	4.011968e-06	-9.277553e-07	
22.157261	-5.117310e-05	-4.206854e-06	-1.724292e-09	1.310294e-06	
22.158262	-6.535750e-05	7.763471e-06	-5.248784e-07	2.449459e-07	
22.159263	-3.385758e-05	1.476241e-05	-7.568941e-08	1.493897e-07	
22.160263	1.304139e-05	6.523767e-06	-2.247072e-06	1.301010e-06	
22.161264	2.871030e-05	-3.888012e-06	-2.011198e-06	4.230299e-07	
22.162265	2.697443e-05	-2.620655e-07	-1.300111e-06	6.169617e-08	
22.163266	3.303048e-05	-1.649331e-07	-4.419774e-06	8.007437e-07	
22.164267	3.683443e-05	-5.377446e-06	-3.159433e-06	6.353609e-07	
22.165268	2.986971e-05	-4.821147e-06	1.736944e-06	1.921206e-07	
22.166269	1.337623e-05	-6.473425e-06	-9.332110e-07	1.254673e-07	
22.167270	4.522344e-06	-2.236320e-06	-3.877973e-06	1.546648e-06	
22.168270	1.575879e-05	3.651859e-06	2.898379e-07	1.910309e-06	
22.169271	2.286581e-05	9.136195e-06	3.924346e-06	1.774845e-06	
22.170272	1.565666e-05	1.494976e-05	3.638514e-06	2.926158e-06	
22.171273	6.401009e-06	-1.442750e-06	3.090635e-06	2.293883e-06	
22.172274	-7.944076e-06	-1.829619e-05	3.217648e-06	8.351330e-07	
22.173275	-2.777263e-05	-1.531521e-05	9.110435e-07	-1.860132e-07	
22.174276	-3.918071e-05	-6.436800e-06	-2.941830e-07	-1.104232e-06	
22.175277	-2.982552e-05	5.171411e-06	2.327524e-06	-1.213955e-06	
22.176277	-7.571247e-06	7.974488e-06	-2.670629e-07	-2.050897e-08	
22.177278	2.441050e-06	5.670474e-07	-4.838292e-06	1.084858e-06	
22.178279	2.661114e-06	-3.958848e-06	-7.098026e-07	8.882509e-07	
22.179280	3.630162e-06	-5.092275e-07	2.535204e-06	4.285066e-07	
22.180281	-1.239085e-05	2.153868e-06	2.616213e-07	-7.479575e-07	
22.181282	-3.487695e-05	-5.377807e-06	-1.039804e-06	-1.333706e-06	
22.182283	-3.273071e-05	-1.077402e-05	-2.135805e-06	-6.650646e-07	
22.183284	-1.268872e-05	-9.790432e-06	-5.739412e-07	-8.074485e-07	
22.184284	-3.200594e-06	-5.899615e-06	9.617458e-07	-1.600833e-06	
22.185285	2.747423e-06	4.938126e-06	-9.494988e-07	-1.792559e-06	
22.186286	3.150300e-05	1.498514e-05	-2.058257e-06	-5.571639e-07	
22.187287	3.925757e-05	1.889260e-05	-3.395231e-06	8.788232e-07	
22.188288	6.255310e-06	1.653695e-05	-2.391239e-06	-6.257814e-08	
22.189289	-4.271423e-07	6.315716e-06	-6.428755e-07	-1.993396e-06	
22.190290	1.654717e-05	-2.441147e-06	-3.752474e-06	-1.088240e-06	
22.191291	1.710221e-05	-2.670271e-06	-3.721945e-06	3.599155e-07	
22.192291	1.346383e-05	1.858411e-06	6.425849e-07	3.004507e-07	
22.193292	7.722078e-06	2.451359e-06	2.184510e-06	2.546539e-07	
22.194293	1.029578e-06	-3.118066e-06	4.200560e-06	-1.056232e-06	
22.195294	2.191170e-06	-4.542507e-06	5.536584e-06	-1.163692e-06	
22.196295	4.269658e-07	-2.237974e-06	2.083697e-06	9.460357e-07	
22.197296	-1.553272e-06	-1.193048e-06	1.278327e-06	2.175997e-06	
22.198297	2.601596e-07	1.149110e-07	1.077404e-06	2.605850e-06	
22.199298	-3.149741e-06	-2.936976e-06	-2.274328e-06	8.545439e-07	
22.200299	-6.025975e-06	-7.069000e-06	-7.166607e-07	-2.098067e-06	
22.201299	-1.036599e-05	-5.817853e-06	-8.506263e-08	-2.489516e-06	
22.202300	-1.295599e-05	-3.852082e-06	-2.988261e-06	8.610414e-07	
22.203301	-5.136069e-06	-3.114749e-06	-2.485374e-07	3.001283e-06	
