NO_OF_SAMPLES	441
FREQUENCY	100
TIME_STAMP	2020-11-06, 17:06:58	195597.16557433
FIRST_SAMPLE	544
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
689	6.88000	0.761570	1.221987	3.626813	0.429451	0.270418	0.188267	0.000000	0.000000	0.000000	
690	6.89000	0.761603	1.176412	3.714029	0.447636	0.288809	0.183677	0.000000	0.000000	0.000000	
691	6.90000	0.624032	1.109274	3.538026	0.438529	0.288678	0.188238	0.000000	0.000000	0.000000	
692	6.91000	0.692899	1.154208	3.626556	0.438458	0.270376	0.197399	0.000000	0.000000	0.000000	
693	6.92000	0.670551	1.155144	3.626928	0.438865	0.206664	0.178703	0.000000	0.000000	0.000000	
694	6.93000	0.555932	1.177346	3.450958	0.383608	0.269801	0.215879	0.000000	0.000000	0.000000	
695	6.94000	0.646993	1.246124	3.361629	0.475329	0.270853	0.179113	0.000000	0.000000	0.000000	
696	6.95000	0.647509	1.222298	3.537732	0.420243	0.297648	0.193007	0.000000	0.000000	0.000000	
697	6.96000	0.807766	1.153159	3.890636	0.420219	0.270334	0.183552	0.000000	0.000000	0.000000	
698	6.97000	0.672408	1.199130	3.976184	0.420397	0.261245	0.169735	0.000000	0.000000	0.000000	
699	6.98000	0.693290	1.177304	3.626597	0.429628	0.243093	0.178890	0.000000	0.000000	0.000000	
700	6.99000	0.623721	1.109655	3.450788	0.429549	0.270425	0.183570	0.000000	0.000000	0.000000	
701	7.00000	0.671349	1.108757	3.889975	0.420335	0.233783	0.183342	0.000000	0.000000	0.000000	
702	7.01000	0.626272	1.198859	3.888073	0.420029	0.297511	0.197531	0.000000	0.000000	0.000000	
703	7.02000	0.761131	1.154254	3.627285	0.447733	0.252306	0.188109	0.000000	0.000000	0.000000	
704	7.03000	0.737835	1.154058	3.538467	0.447650	0.307082	0.183761	0.000000	0.000000	0.000000	
705	7.04000	0.647037	1.200139	3.450989	0.420339	0.261145	0.197439	0.000000	0.000000	0.000000	
