X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
22.223319	2.597644e-05	9.912052e-06	2.151367e-06	2.322158e-06	
22.224320	2.591893e-05	1.007358e-05	2.153093e-06	2.395033e-06	
22.225320	2.585787e-05	1.023966e-05	2.156030e-06	2.471721e-06	
22.226321	2.579354e-05	1.041010e-05	2.160153e-06	2.552092e-06	
22.227322	2.572630e-05	1.058464e-05	2.165417e-06	2.635935e-06	
22.228323	2.565652e-05	1.076303e-05	2.171773e-06	2.723040e-06	
22.229324	2.558456e-05	1.094500e-05	2.179175e-06	2.813196e-06	
22.230325	2.551078e-05	1.113031e-05	2.187576e-06	2.906192e-06	
22.231326	2.543555e-05	1.131869e-05	2.196927e-06	3.001816e-06	
22.232327	2.535923e-05	1.150988e-05	2.207183e-06	3.099858e-06	
22.233327	2.528218e-05	1.170364e-05	2.218295e-06	3.200107e-06	
22.234328	2.520477e-05	1.189970e-05	2.230217e-06	3.302353e-06	
22.235329	2.512736e-05	1.209781e-05	2.242902e-06	3.406384e-06	
22.236330	2.505032e-05	1.229771e-05	2.256302e-06	3.511989e-06	
22.237331	2.497401e-05	1.249914e-05	2.270370e-06	3.618957e-06	
22.238332	2.489879e-05	1.270185e-05	2.285060e-06	3.727078e-06	
22.239333	2.482503e-05	1.290557e-05	2.300323e-06	3.836141e-06	
22.240334	2.475308e-05	1.311006e-05	2.316113e-06	3.945934e-06	
22.241335	2.468332e-05	1.331505e-05	2.332382e-06	4.056247e-06	
22.242335	2.461611e-05	1.352029e-05	2.349084e-06	4.166870e-06	
22.243336	2.455181e-05	1.372551e-05	2.366172e-06	4.277590e-06	
22.244337	2.449078e-05	1.393048e-05	2.383597e-06	4.388197e-06	
22.245338	2.443339e-05	1.413492e-05	2.401313e-06	4.498481e-06	
22.246339	2.438000e-05	1.433858e-05	2.419273e-06	4.608229e-06	
22.247340	2.433098e-05	1.454120e-05	2.437430e-06	4.717233e-06	
22.248341	2.428669e-05	1.474253e-05	2.455736e-06	4.825280e-06	
22.249342	2.424749e-05	1.494230e-05	2.474144e-06	4.932159e-06	
22.250342	2.421375e-05	1.514027e-05	2.492608e-06	5.037660e-06	
22.251343	2.418582e-05	1.533618e-05	2.511079e-06	5.141572e-06	
22.252344	2.416408e-05	1.552976e-05	2.529511e-06	5.243684e-06	
22.253345	2.414889e-05	1.572076e-05	2.547857e-06	5.343785e-06	
22.254346	2.414061e-05	1.590893e-05	2.566069e-06	5.441664e-06	
22.255347	2.413960e-05	1.609400e-05	2.584100e-06	5.537110e-06	
22.256348	2.414623e-05	1.627573e-05	2.601904e-06	5.629913e-06	
22.257349	2.416087e-05	1.645385e-05	2.619432e-06	5.719861e-06	
22.258349	2.418387e-05	1.662810e-05	2.636638e-06	5.806743e-06	
22.259350	2.421560e-05	1.679823e-05	2.653475e-06	5.890349e-06	
22.260351	2.425642e-05	1.696399e-05	2.669896e-06	5.970468e-06	
22.261352	2.430670e-05	1.712511e-05	2.685852e-06	6.046888e-06	
22.262353	2.436679e-05	1.728134e-05	2.701298e-06	6.119400e-06	
22.263354	2.443708e-05	1.743242e-05	2.716186e-06	6.187791e-06	
22.264355	2.451791e-05	1.757809e-05	2.730468e-06	6.251852e-06	
22.265356	2.460965e-05	1.771810e-05	2.744098e-06	6.311371e-06	
22.266356	2.471266e-05	1.785219e-05	2.757029e-06	6.366137e-06	
22.267357	2.482732e-05	1.798011e-05	2.769213e-06	6.415939e-06	
22.268358	2.495397e-05	1.810159e-05	2.780603e-06	6.460567e-06	
22.269359	2.509299e-05	1.821638e-05	2.791152e-06	6.499809e-06	
22.270360	2.524474e-05	1.832423e-05	2.800813e-06	6.533456e-06	
22.271361	2.540959e-05	1.842487e-05	2.809538e-06	6.561295e-06	
22.272362	2.558789e-05	1.851804e-05	2.817281e-06	6.583115e-06	
22.273363	2.578001e-05	1.860350e-05	2.823994e-06	6.598707e-06	
22.274363	2.598631e-05	1.868099e-05	2.829631e-06	6.607859e-06	
22.275364	2.620707e-05	1.875029e-05	2.834154e-06	6.610418e-06	
22.276365	2.644196e-05	1.881156e-05	2.837589e-06	6.606584e-06	
22.277366	2.669045e-05	1.886507e-05	2.839989e-06	6.596691e-06	
22.278367	2.695200e-05	1.891107e-05	2.841403e-06	6.581074e-06	
22.279368	2.722606e-05	1.894984e-05	2.841883e-06	6.560067e-06	
22.280369	2.751210e-05	1.898166e-05	2.841480e-06	6.534006e-06	
22.281370	2.780958e-05	1.900678e-05	2.840244e-06	6.503225e-06	
22.282371	2.811795e-05	1.902548e-05	2.838225e-06	6.468057e-06	
22.283371	2.843669e-05	1.903802e-05	2.835476e-06	6.428839e-06	
22.284372	2.876524e-05	1.904469e-05	2.832047e-06	6.385904e-06	
22.285373	2.910308e-05	1.904574e-05	2.827988e-06	6.339587e-06	
22.286374	2.944965e-05	1.904144e-05	2.823351e-06	6.290223e-06	
22.287375	2.980443e-05	1.903207e-05	2.818186e-06	6.238146e-06	
22.288376	3.016686e-05	1.901789e-05	2.812544e-06	6.183691e-06	
22.289377	3.053642e-05	1.899918e-05	2.806476e-06	6.127192e-06	
22.290378	3.091257e-05	1.897619e-05	2.800034e-06	6.068984e-06	
22.291378	3.129475e-05	1.894921e-05	2.793267e-06	6.009401e-06	
22.292379	3.168244e-05	1.891850e-05	2.786226e-06	5.948779e-06	
22.293380	3.207509e-05	1.888433e-05	2.778964e-06	5.887451e-06	
22.294381	3.247217e-05	1.884696e-05	2.771529e-06	5.825752e-06	
22.295382	3.287313e-05	1.880668e-05	2.763974e-06	5.764018e-06	
22.296383	3.327744e-05	1.876374e-05	2.756348e-06	5.702581e-06	
22.297384	3.368456e-05	1.871842e-05	2.748704e-06	5.641778e-06	
22.298385	3.409394e-05	1.867098e-05	2.741091e-06	5.581943e-06	
22.299385	3.450505e-05	1.862170e-05	2.733561e-06	5.523409e-06	
22.300386	3.491734e-05	1.857084e-05	2.726164e-06	5.466512e-06	
22.301387	3.533029e-05	1.851868e-05	2.718952e-06	5.411587e-06	
22.302388	3.574334e-05	1.846548e-05	2.711974e-06	5.358967e-06	
22.303389	3.615596e-05	1.841151e-05	2.705283e-06	5.308988e-06	
22.304390	3.656761e-05	1.835705e-05	2.698928e-06	5.261984e-06	
22.305391	3.697775e-05	1.830235e-05	2.692961e-06	5.218290e-06	
22.306392	3.738584e-05	1.824769e-05	2.687433e-06	5.178240e-06	
22.307392	3.779135e-05	1.819334e-05	2.682394e-06	5.142169e-06	
22.308393	3.819372e-05	1.813957e-05	2.677895e-06	5.110411e-06	
22.309394	3.859243e-05	1.808665e-05	2.673987e-06	5.083301e-06	
22.310395	3.898693e-05	1.803484e-05	2.670721e-06	5.061173e-06	
22.311396	3.937668e-05	1.798442e-05	2.668148e-06	5.044363e-06	
22.312397	3.976115e-05	1.793566e-05	2.666319e-06	5.033204e-06	
22.313398	4.013979e-05	1.788882e-05	2.665284e-06	5.028032e-06	
22.314399	4.051206e-05	1.784417e-05	2.665094e-06	5.029181e-06	
22.315399	4.087743e-05	1.780199e-05	2.665800e-06	5.036985e-06	
22.316400	4.123536e-05	1.776253e-05	2.667454e-06	5.051779e-06	
22.317401	4.158530e-05	1.772608e-05	2.670105e-06	5.073898e-06	
22.318402	4.192672e-05	1.769290e-05	2.673805e-06	5.103675e-06	
22.319403	4.225907e-05	1.766326e-05	2.678605e-06	5.141447e-06	
22.320404	4.258183e-05	1.763743e-05	2.684555e-06	5.187547e-06	
22.321405	4.289444e-05	1.761567e-05	2.691706e-06	5.242310e-06	
22.322406	4.319637e-05	1.759827e-05	2.700110e-06	5.306070e-06	
22.323406	4.348708e-05	1.758548e-05	2.709816e-06	5.379163e-06	
22.324407	4.376603e-05	1.757757e-05	2.720877e-06	5.461922e-06	
22.325408	4.403276e-05	1.757476e-05	2.733327e-06	5.554591e-06	
22.326409	4.428724e-05	1.757690e-05	2.747121e-06	5.656917e-06	
22.327410	4.452958e-05	1.758374e-05	2.762190e-06	5.768484e-06	
22.328411	4.475989e-05	1.759504e-05	2.778459e-06	5.888875e-06	
22.329412	4.497830e-05	1.761053e-05	2.795859e-06	6.017675e-06	
22.330413	4.518490e-05	1.762997e-05	2.814318e-06	6.154466e-06	
22.331414	4.537981e-05	1.765310e-05	2.833763e-06	6.298832e-06	
22.332414	4.556315e-05	1.767968e-05	2.854124e-06	6.450356e-06	
22.333415	4.573503e-05	1.770945e-05	2.875328e-06	6.608622e-06	
22.334416	4.589556e-05	1.774216e-05	2.897304e-06	6.773213e-06	
22.335417	4.604485e-05	1.777755e-05	2.919980e-06	6.943712e-06	
22.336418	4.618301e-05	1.781538e-05	2.943286e-06	7.119704e-06	
22.337419	4.631017e-05	1.785540e-05	2.967148e-06	7.300771e-06	
22.338420	4.642642e-05	1.789734e-05	2.991496e-06	7.486496e-06	
22.339421	4.653188e-05	1.794097e-05	3.016257e-06	7.676464e-06	
22.340421	4.662668e-05	1.798603e-05	3.041361e-06	7.870258e-06	
22.341422	4.671090e-05	1.803226e-05	3.066736e-06	8.067460e-06	
22.342423	4.678469e-05	1.807942e-05	3.092310e-06	8.267655e-06	
22.343424	4.684813e-05	1.812725e-05	3.118011e-06	8.470427e-06	
22.344425	4.690135e-05	1.817551e-05	3.143767e-06	8.675357e-06	
22.345426	4.694445e-05	1.822393e-05	3.169508e-06	8.882030e-06	
22.346427	4.697756e-05	1.827227e-05	3.195162e-06	9.090030e-06	
22.347428	4.700079e-05	1.832028e-05	3.220656e-06	9.298939e-06	
22.348428	4.701423e-05	1.836770e-05	3.245919e-06	9.508341e-06	
22.349429	4.701802e-05	1.841428e-05	3.270881e-06	9.717820e-06	
22.350430	4.701226e-05	1.845977e-05	3.295468e-06	9.926959e-06	
22.351431	4.699706e-05	1.850393e-05	3.319610e-06	1.013534e-05	
22.352432	4.697254e-05	1.854649e-05	3.343234e-06	1.034255e-05	
22.353433	4.693881e-05	1.858720e-05	3.366270e-06	1.054817e-05	
22.354434	4.689597e-05	1.862582e-05	3.388645e-06	1.075178e-05	
22.355435	4.684416e-05	1.866209e-05	3.410288e-06	1.095297e-05	
22.356435	4.678347e-05	1.869576e-05	3.431128e-06	1.115132e-05	
22.357436	4.671402e-05	1.872658e-05	3.451092e-06	1.134642e-05	
22.358437	4.663592e-05	1.875429e-05	3.470109e-06	1.153784e-05	
22.359438	4.654928e-05	1.877865e-05	3.488108e-06	1.172517e-05	
22.360439	4.645423e-05	1.879940e-05	3.505016e-06	1.190800e-05	
22.361440	4.635086e-05	1.881629e-05	3.520763e-06	1.208590e-05	
22.362441	4.623929e-05	1.882907e-05	3.535276e-06	1.225846e-05	
22.363442	4.611964e-05	1.883749e-05	3.548484e-06	1.242527e-05	
22.364442	4.599202e-05	1.884129e-05	3.560316e-06	1.258591e-05	
22.365443	4.585653e-05	1.884023e-05	3.570699e-06	1.273996e-05	
22.366444	4.571330e-05	1.883405e-05	3.579563e-06	1.288700e-05	
22.367445	4.556244e-05	1.882249e-05	3.586834e-06	1.302663e-05	
22.368446	4.540405e-05	1.880532e-05	3.592443e-06	1.315841e-05	
22.369447	4.523825e-05	1.878227e-05	3.596317e-06	1.328194e-05	
22.370448	4.506516e-05	1.875310e-05	3.598384e-06	1.339679e-05	
22.371449	4.488488e-05	1.871755e-05	3.598574e-06	1.350256e-05	
22.372450	4.469753e-05	1.867537e-05	3.596814e-06	1.359883e-05	
22.373450	4.450321e-05	1.862631e-05	3.593033e-06	1.368517e-05	
22.374451	4.430206e-05	1.857011e-05	3.587158e-06	1.376117e-05	
22.375452	4.409418e-05	1.850662e-05	3.579141e-06	1.382653e-05	
22.376453	4.387977e-05	1.843608e-05	3.569036e-06	1.388138e-05	
22.377454	4.365905e-05	1.835884e-05	3.556925e-06	1.392603e-05	
22.378455	4.343223e-05	1.827526e-05	3.542893e-06	1.396077e-05	
22.379456	4.319952e-05	1.818572e-05	3.527024e-06	1.398589e-05	
22.380457	4.296114e-05	1.809057e-05	3.509401e-06	1.400169e-05	
22.381457	4.271729e-05	1.799017e-05	3.490108e-06	1.400846e-05	
22.382458	4.246819e-05	1.788489e-05	3.469229e-06	1.400650e-05	
22.383459	4.221405e-05	1.777508e-05	3.446849e-06	1.399610e-05	
22.384460	4.195509e-05	1.766112e-05	3.423050e-06	1.397755e-05	
22.385461	4.169152e-05	1.754335e-05	3.397918e-06	1.395115e-05	
22.386462	4.142354e-05	1.742214e-05	3.371534e-06	1.391719e-05	
22.387463	4.115138e-05	1.729786e-05	3.343985e-06	1.387597e-05	
22.388464	4.087525e-05	1.717087e-05	3.315352e-06	1.382778e-05	
22.389464	4.059535e-05	1.704152e-05	3.285721e-06	1.377291e-05	
22.390465	4.031190e-05	1.691018e-05	3.255174e-06	1.371166e-05	
22.391466	4.002512e-05	1.677721e-05	3.223797e-06	1.364433e-05	
22.392467	3.973521e-05	1.664298e-05	3.191672e-06	1.357120e-05	
22.393468	3.944240e-05	1.650784e-05	3.158883e-06	1.349257e-05	
22.394469	3.914688e-05	1.637215e-05	3.125515e-06	1.340873e-05	
22.395470	3.884888e-05	1.623629e-05	3.091652e-06	1.331998e-05	
22.396471	3.854861e-05	1.610060e-05	3.057376e-06	1.322662e-05	
22.397471	3.824628e-05	1.596546e-05	3.022772e-06	1.312893e-05	
22.398472	3.794210e-05	1.583122e-05	2.987924e-06	1.302722e-05	
22.399473	3.763629e-05	1.569824e-05	2.952916e-06	1.292176e-05	
22.400474	3.732905e-05	1.556689e-05	2.917832e-06	1.281287e-05	
22.401475	3.702061e-05	1.543753e-05	2.882754e-06	1.270083e-05	
22.402476	3.671117e-05	1.531052e-05	2.847768e-06	1.258594e-05	
22.403477	3.640095e-05	1.518622e-05	2.812957e-06	1.246848e-05	
22.404478	3.609015e-05	1.506500e-05	2.778405e-06	1.234876e-05	
22.405478	3.577900e-05	1.494721e-05	2.744195e-06	1.222708e-05	
22.406479	3.546770e-05	1.483322e-05	2.710412e-06	1.210371e-05	
22.407480	3.515647e-05	1.472338e-05	2.677140e-06	1.197896e-05	
22.408481	3.484552e-05	1.461807e-05	2.644462e-06	1.185312e-05	
22.409482	3.453506e-05	1.451764e-05	2.612462e-06	1.172649e-05	
22.410483	3.422531e-05	1.442246e-05	2.581224e-06	1.159936e-05	
22.411484	3.391648e-05	1.433288e-05	2.550832e-06	1.147201e-05	
22.412485	3.360878e-05	1.424927e-05	2.521370e-06	1.134476e-05	
22.413486	3.330242e-05	1.417199e-05	2.492921e-06	1.121789e-05	
22.414486	3.299762e-05	1.410141e-05	2.465570e-06	1.109169e-05	
22.415487	3.269458e-05	1.403787e-05	2.439400e-06	1.096646e-05	
22.416488	3.239353e-05	1.398175e-05	2.414495e-06	1.084250e-05	
22.417489	3.209467e-05	1.393341e-05	2.390940e-06	1.072009e-05	
22.418490	3.179822e-05	1.389321e-05	2.368817e-06	1.059954e-05	
22.419491	3.150440e-05	1.386150e-05	2.348210e-06	1.048113e-05	
22.420492	3.121340e-05	1.383866e-05	2.329205e-06	1.036516e-05	
22.421493	3.092545e-05	1.382504e-05	2.311883e-06	1.025192e-05	
22.422493	3.064075e-05	1.382101e-05	2.296330e-06	1.014171e-05	
22.423494	3.035953e-05	1.382693e-05	2.282629e-06	1.003482e-05	
22.424495	3.008199e-05	1.384315e-05	2.270864e-06	9.931552e-06	
22.425496	2.980829e-05	1.386990e-05	2.261090e-06	9.832121e-06	
22.426497	2.953831e-05	1.390676e-05	2.253247e-06	9.736473e-06	
22.427498	2.927190e-05	1.395318e-05	2.247242e-06	9.644477e-06	
22.428499	2.900887e-05	1.400859e-05	2.242984e-06	9.556001e-06	
22.429500	2.874906e-05	1.407244e-05	2.240383e-06	9.470914e-06	
22.430500	2.849231e-05	1.414415e-05	2.239346e-06	9.389085e-06	
22.431501	2.823842e-05	1.422317e-05	2.239782e-06	9.310384e-06	
22.432502	2.798725e-05	1.430894e-05	2.241600e-06	9.234679e-06	
22.433503	2.773862e-05	1.440088e-05	2.244709e-06	9.161838e-06	
22.434504	2.749235e-05	1.449845e-05	2.249017e-06	9.091732e-06	
22.435505	2.724828e-05	1.460108e-05	2.254433e-06	9.024228e-06	
22.436506	2.700623e-05	1.470821e-05	2.260865e-06	8.959196e-06	
22.437507	2.676605e-05	1.481926e-05	2.268222e-06	8.896505e-06	
22.438507	2.652755e-05	1.493369e-05	2.276413e-06	8.836023e-06	
22.439508	2.629056e-05	1.505094e-05	2.285347e-06	8.777619e-06	
22.440509	2.605492e-05	1.517043e-05	2.294931e-06	8.721163e-06	
22.441510	2.582046e-05	1.529160e-05	2.305075e-06	8.666523e-06	
22.442511	2.558700e-05	1.541390e-05	2.315687e-06	8.613568e-06	
22.443512	2.535438e-05	1.553676e-05	2.326676e-06	8.562167e-06	
22.444513	2.512242e-05	1.565962e-05	2.337950e-06	8.512189e-06	
22.445514	2.489095e-05	1.578192e-05	2.349419e-06	8.463502e-06	
22.446514	2.465981e-05	1.590309e-05	2.360990e-06	8.415976e-06	
22.447515	2.442882e-05	1.602258e-05	2.372573e-06	8.369480e-06	
22.448516	2.419782e-05	1.613982e-05	2.384076e-06	8.323882e-06	
22.449517	2.396663e-05	1.625424e-05	2.395407e-06	8.279052e-06	
22.450518	2.373508e-05	1.636530e-05	2.406476e-06	8.234858e-06	
22.451519	2.350300e-05	1.647242e-05	2.417191e-06	8.191169e-06	
22.452520	2.327023e-05	1.657504e-05	2.427460e-06	8.147854e-06	
22.453521	2.303659e-05	1.667260e-05	2.437193e-06	8.104782e-06	
22.454522	2.280191e-05	1.676454e-05	2.446297e-06	8.061822e-06	
22.455522	2.256602e-05	1.685030e-05	2.454682e-06	8.018843e-06	
22.456523	2.232876e-05	1.692931e-05	2.462256e-06	7.975713e-06	
22.457524	2.208994e-05	1.700101e-05	2.468928e-06	7.932302e-06	
22.458525	2.184940e-05	1.706485e-05	2.474606e-06	7.888479e-06	
22.459526	2.160698e-05	1.712025e-05	2.479199e-06	7.844112e-06	
22.460527	2.136249e-05	1.716666e-05	2.482616e-06	7.799070e-06	
22.461528	2.111578e-05	1.720351e-05	2.484765e-06	7.753222e-06	
22.462529	2.086666e-05	1.723024e-05	2.485555e-06	7.706437e-06	
22.463529	2.061497e-05	1.724629e-05	2.484894e-06	7.658584e-06	
22.464530	2.036055e-05	1.725110e-05	2.482692e-06	7.609533e-06	
22.465531	2.010321e-05	1.724411e-05	2.478856e-06	7.559150e-06	
22.466532	1.984279e-05	1.722475e-05	2.473296e-06	7.507307e-06	
22.467533	1.957911e-05	1.719246e-05	2.465920e-06	7.453871e-06	
22.468534	1.931202e-05	1.714668e-05	2.456637e-06	7.398712e-06	
22.469535	1.904133e-05	1.708684e-05	2.445355e-06	7.341698e-06	
22.470536	1.876688e-05	1.701239e-05	2.431983e-06	7.282698e-06	
22.471536	1.848850e-05	1.692277e-05	2.416430e-06	7.221581e-06	
22.472537	1.820601e-05	1.681740e-05	2.398604e-06	7.158217e-06	
22.473538	1.791925e-05	1.669573e-05	2.378414e-06	7.092473e-06	
22.474539	1.762804e-05	1.655720e-05	2.355768e-06	7.024219e-06	
22.475540	1.733231e-05	1.640150e-05	2.330632e-06	6.953374e-06	
22.476541	1.703228e-05	1.622924e-05	2.303174e-06	6.880032e-06	
22.477542	1.672824e-05	1.604123e-05	2.273608e-06	6.804329e-06	
22.478543	1.642049e-05	1.583829e-05	2.242147e-06	6.726402e-06	
22.479543	1.610934e-05	1.562125e-05	2.209007e-06	6.646386e-06	
22.480544	1.579508e-05	1.539091e-05	2.174402e-06	6.564418e-06	
22.481545	1.547800e-05	1.514810e-05	2.138544e-06	6.480632e-06	
22.482546	1.515840e-05	1.489363e-05	2.101650e-06	6.395164e-06	
22.483547	1.483658e-05	1.462832e-05	2.063932e-06	6.308152e-06	
22.484548	1.451284e-05	1.435298e-05	2.025605e-06	6.219729e-06	
22.485549	1.418748e-05	1.406844e-05	1.986882e-06	6.130033e-06	
22.486550	1.386078e-05	1.377551e-05	1.947980e-06	6.039198e-06	
22.487550	1.353306e-05	1.347501e-05	1.909110e-06	5.947361e-06	
22.488551	1.320460e-05	1.316775e-05	1.870488e-06	5.854658e-06	
22.489552	1.287570e-05	1.285456e-05	1.832327e-06	5.761224e-06	
22.490553	1.254667e-05	1.253624e-05	1.794842e-06	5.667196e-06	
22.491554	1.221779e-05	1.221362e-05	1.758246e-06	5.572708e-06	
22.492555	1.188937e-05	1.188752e-05	1.722755e-06	5.477897e-06	
22.493556	1.156170e-05	1.155875e-05	1.688582e-06	5.382899e-06	
22.494557	1.123508e-05	1.122812e-05	1.655941e-06	5.287849e-06	
22.495558	1.090981e-05	1.089646e-05	1.625046e-06	5.192883e-06	
22.496558	1.058618e-05	1.056458e-05	1.596112e-06	5.098137e-06	
22.497559	1.026450e-05	1.023330e-05	1.569352e-06	5.003748e-06	
22.498560	9.945049e-06	9.903441e-06	1.544981e-06	4.909850e-06	
22.499561	9.628137e-06	9.575814e-06	1.523213e-06	4.816579e-06	
22.500562	9.314059e-06	9.251237e-06	1.504261e-06	4.724072e-06	
22.501563	9.003111e-06	8.930530e-06	1.488341e-06	4.632464e-06	
22.502564	8.695591e-06	8.614507e-06	1.475667e-06	4.541891e-06	
22.503565	8.391796e-06	8.303988e-06	1.466451e-06	4.452489e-06	
22.504565	8.092023e-06	7.999789e-06	1.460909e-06	4.364393e-06	
22.505566	7.796570e-06	7.702727e-06	1.459255e-06	4.277740e-06	
22.506567	7.505734e-06	7.413619e-06	1.461703e-06	4.192665e-06	
22.507568	7.219812e-06	7.133283e-06	1.468466e-06	4.109304e-06	
22.508569	6.939101e-06	6.862535e-06	1.479760e-06	4.027792e-06	
22.509570	6.663898e-06	6.602193e-06	1.495797e-06	3.948267e-06	
22.510571	6.394502e-06	6.353075e-06	1.516793e-06	3.870863e-06	
22.511572	6.131209e-06	6.115997e-06	1.542962e-06	3.795716e-06	
22.512572	5.874316e-06	5.891776e-06	1.574517e-06	3.722962e-06	
22.513573	5.624120e-06	5.681230e-06	1.611673e-06	3.652737e-06	
22.514574	5.380920e-06	5.485175e-06	1.654643e-06	3.585177e-06	
22.515575	5.145012e-06	5.304430e-06	1.703643e-06	3.520418e-06	
22.516576	4.916693e-06	5.139811e-06	1.758886e-06	3.458595e-06	
22.517577	4.696260e-06	4.992135e-06	1.820586e-06	3.399844e-06	
22.518578	4.484012e-06	4.862220e-06	1.888957e-06	3.344301e-06	
22.519579	4.280245e-06	4.750882e-06	1.964214e-06	3.292102e-06	
22.520579	4.085256e-06	4.658940e-06	2.046570e-06	3.243382e-06	
22.521580	3.899343e-06	4.587209e-06	2.136241e-06	3.198278e-06	
22.522581	3.722803e-06	4.536508e-06	2.233439e-06	3.156925e-06	
22.523582	3.555933e-06	4.507653e-06	2.338379e-06	3.119460e-06	
22.524583	3.399031e-06	4.501462e-06	2.451276e-06	3.086017e-06	
22.525584	3.252278e-06	4.518460e-06	2.572224e-06	3.056680e-06	
22.526585	3.115495e-06	4.558249e-06	2.700948e-06	3.031365e-06	
22.527586	2.988428e-06	4.620251e-06	2.837096e-06	3.009956e-06	
22.528586	2.870825e-06	4.703884e-06	2.980318e-06	2.992336e-06	
22.529587	2.762433e-06	4.808570e-06	3.130262e-06	2.978388e-06	
22.530588	2.663000e-06	4.933728e-06	3.286578e-06	2.967995e-06	
22.531589	2.572274e-06	5.078779e-06	3.448914e-06	2.961041e-06	
22.532590	2.490000e-06	5.243142e-06	3.616920e-06	2.957409e-06	
22.533591	2.415928e-06	5.426238e-06	3.790246e-06	2.956982e-06	
22.534592	2.349804e-06	5.627487e-06	3.968539e-06	2.959643e-06	
22.535593	2.291376e-06	5.846310e-06	4.151449e-06	2.965277e-06	
22.536594	2.240391e-06	6.082126e-06	4.338625e-06	2.973765e-06	
22.537594	2.196596e-06	6.334356e-06	4.529717e-06	2.984992e-06	
22.538595	2.159740e-06	6.602419e-06	4.724373e-06	2.998841e-06	
22.539596	2.129569e-06	6.885736e-06	4.922243e-06	3.015195e-06	
22.540597	2.105830e-06	7.183728e-06	5.122976e-06	3.033937e-06	
22.541598	2.088272e-06	7.495814e-06	5.326220e-06	3.054951e-06	
22.542599	2.076642e-06	7.821414e-06	5.531625e-06	3.078120e-06	
22.543600	2.070687e-06	8.159950e-06	5.738840e-06	3.103326e-06	
22.544601	2.070154e-06	8.510840e-06	5.947514e-06	3.130455e-06	
22.545601	2.074790e-06	8.873505e-06	6.157296e-06	3.159388e-06	
22.546602	2.084345e-06	9.247365e-06	6.367835e-06	3.190009e-06	
22.547603	2.098563e-06	9.631841e-06	6.578781e-06	3.222201e-06	
22.548604	2.117194e-06	1.002635e-05	6.789782e-06	3.255848e-06	
22.549605	2.139985e-06	1.043032e-05	7.000488e-06	3.290833e-06	
22.550606	2.166682e-06	1.084316e-05	7.210548e-06	3.327040e-06	
22.551607	2.197034e-06	1.126430e-05	7.419610e-06	3.364350e-06	
22.552608	2.230787e-06	1.169316e-05	7.627324e-06	3.402649e-06	
22.553608	2.267689e-06	1.212915e-05	7.833340e-06	3.441819e-06	
22.554609	2.307488e-06	1.257170e-05	8.037305e-06	3.481743e-06	
22.555610	2.349931e-06	1.302022e-05	8.238869e-06	3.522304e-06	
22.556611	2.394766e-06	1.347415e-05	8.437682e-06	3.563387e-06	
22.557612	2.441739e-06	1.393289e-05	8.633392e-06	3.604874e-06	
22.558613	2.490598e-06	1.439586e-05	8.825649e-06	3.646649e-06	
22.559614	2.541090e-06	1.486250e-05	9.014101e-06	3.688594e-06	
22.560615	2.592964e-06	1.533221e-05	9.198398e-06	3.730593e-06	
22.561615	2.645966e-06	1.580442e-05	9.378189e-06	3.772530e-06	
22.562616	2.699844e-06	1.627855e-05	9.553123e-06	3.814288e-06	
22.563617	2.754345e-06	1.675401e-05	9.722849e-06	3.855750e-06	
22.564618	2.809217e-06	1.723024e-05	9.887016e-06	3.896799e-06	
22.565619	2.864207e-06	1.770664e-05	1.004527e-05	3.937318e-06	
22.566620	2.919062e-06	1.818265e-05	1.019727e-05	3.977192e-06	
22.567621	2.973530e-06	1.865767e-05	1.034265e-05	4.016302e-06	
22.568622	3.027358e-06	1.913113e-05	1.048108e-05	4.054533e-06	
22.569622	3.080294e-06	1.960245e-05	1.061219e-05	4.091768e-06	
22.570623	3.132085e-06	2.007105e-05	1.073563e-05	4.127890e-06	
22.571624	3.182478e-06	2.053635e-05	1.085106e-05	4.162782e-06	
22.572625	3.231221e-06	2.099777e-05	1.095812e-05	4.196328e-06	
22.573626	3.278062e-06	2.145473e-05	1.105647e-05	4.228411e-06	
22.574627	3.322747e-06	2.190665e-05	1.114575e-05	4.258914e-06	
22.575628	3.365094e-06	2.235309e-05	1.122574e-05	4.287748e-06	
22.576629	3.405113e-06	2.279403e-05	1.129658e-05	4.314900e-06	
22.577629	3.442846e-06	2.322950e-05	1.135848e-05	4.340371e-06	
22.578630	3.478337e-06	2.365954e-05	1.141163e-05	4.364160e-06	
22.579631	3.511630e-06	2.408419e-05	1.145624e-05	4.386267e-06	
22.580632	3.542768e-06	2.450348e-05	1.149252e-05	4.406694e-06	
22.581633	3.571794e-06	2.491746e-05	1.152065e-05	4.425439e-06	
22.582634	3.598750e-06	2.532616e-05	1.154086e-05	4.442504e-06	
22.583635	3.623682e-06	2.572961e-05	1.155333e-05	4.457889e-06	
22.584636	3.646631e-06	2.612786e-05	1.155828e-05	4.471594e-06	
22.585637	3.667642e-06	2.652095e-05	1.155590e-05	4.483619e-06	
22.586637	3.686757e-06	2.690891e-05	1.154640e-05	4.493964e-06	
22.587638	3.704020e-06	2.729178e-05	1.152997e-05	4.502630e-06	
22.588639	3.719474e-06	2.766960e-05	1.150683e-05	4.509616e-06	
22.589640	3.733162e-06	2.804241e-05	1.147718e-05	4.514924e-06	
